R,index,pNoInt
3210,xwindow_0-0_sl_B,0.63145133021
3210,xwindow_0-0_sl_Bx,0.36297885328
3210,xwindow_0-0_sl_Bxz,-0.33129981696
3210,xwindow_0-0_sl_Bz,-0.32543345513
3210,xwindow_0-1_h_0--1_B,0.22340555161999995
3210,xwindow_0-1_h_0--1_Bx,1.0299271792800002
3210,xwindow_0-1_h_0--1_Bxz,-0.32457623869999996
3210,xwindow_0-1_h_0--1_Bz,-0.34183212371999994
3210,xwindow_0-1_h_0--2_B,0.02948462288197
3210,xwindow_0-1_h_0--2_Bx,0.8504267560999998
3210,xwindow_0-1_h_0--2_Bxz,-0.5461787385
3210,xwindow_0-1_h_0--2_Bz,-0.40008757146
3210,xwindow_0-1_h_0-0_B,0.21154045101999996
3210,xwindow_0-1_h_0-0_Bx,1.0786475655999999
3210,xwindow_0-1_h_0-0_Bxz,-0.3891862032100001
3210,xwindow_0-1_h_0-0_Bz,-0.52746989997
3210,xwindow_0-1_h_0-1_B,0.23000597047
3210,xwindow_0-1_h_0-1_Bx,1.1412339936
3210,xwindow_0-1_h_0-1_Bxz,-0.6092656600099999
3210,xwindow_0-1_h_0-1_Bz,-0.45543143390999996
3210,xwindow_0-1_h_0-2_B,0.25812479808
3210,xwindow_0-1_h_0-2_Bx,0.7511740320700002
3210,xwindow_0-1_h_0-2_Bxz,-1.0337556381800002
3210,xwindow_0-1_h_0-2_Bz,-0.4385429381900002
3210,xwindow_0-1_sl_B,0.2330862792
3210,xwindow_0-1_sl_Bx,1.01451715471
3210,xwindow_0-1_sl_Bxz,-0.3870980507199999
3210,xwindow_0-1_sl_Bz,-0.46365490141000004
3210,zwindow_0-0_h_0--1_B,0.4606530678200001
3210,zwindow_0-0_h_0--1_Bx,-1.0359391666000002
3210,zwindow_0-0_h_0--1_Bxz,-0.27561811581999995
3210,zwindow_0-0_h_0--1_Bz,0.22773852082999993
3210,zwindow_0-0_h_0--2_B,1.0200829746600002
3210,zwindow_0-0_h_0--2_Bx,-0.97986227633
3210,zwindow_0-0_h_0--2_Bxz,-0.40283324958
3210,zwindow_0-0_h_0--2_Bz,0.37526695557000006
3210,zwindow_0-0_h_0-0_B,0.47268591939
3210,zwindow_0-0_h_0-0_Bx,-1.1524077786
3210,zwindow_0-0_h_0-0_Bxz,-0.22192373559999998
3210,zwindow_0-0_h_0-0_Bz,0.32621667057000003
3210,zwindow_0-0_h_0-1_B,0.6043327575500002
3210,zwindow_0-0_h_0-1_Bx,-1.1865422887
3210,zwindow_0-0_h_0-1_Bxz,-0.24308419061999997
3210,zwindow_0-0_h_0-1_Bz,0.33629006686999996
3210,zwindow_0-0_h_0-2_B,0.5581590240900001
3210,zwindow_0-0_h_0-2_Bx,-0.8043941772200001
3210,zwindow_0-0_h_0-2_Bxz,-0.43516023903999995
3210,zwindow_0-0_h_0-2_Bz,0.25448297385
3210,zwindow_0-0_sl_B,0.53561100244
3210,zwindow_0-0_sl_Bx,-1.0355921674
3210,zwindow_0-0_sl_Bxz,-0.23779719519999998
3210,zwindow_0-0_sl_Bz,0.26979324715
3210,zwindow_0-1_h_0--1_B,-0.42009025485
3210,zwindow_0-1_h_0--1_Bx,0.62502448262
3210,zwindow_0-1_h_0--1_Bxz,0.25390047642999997
3210,zwindow_0-1_h_0--1_Bz,-0.15335441824
3210,zwindow_0-1_h_0--2_B,-0.5766973298800001
3210,zwindow_0-1_h_0--2_Bx,0.6815061998399998
3210,zwindow_0-1_h_0--2_Bxz,0.2371687776
3210,zwindow_0-1_h_0--2_Bz,-0.24601264400999995
3210,zwindow_0-1_h_0-0_B,-0.53138474697
3210,zwindow_0-1_h_0-0_Bx,0.6781716049000001
3210,zwindow_0-1_h_0-0_Bxz,0.26450458048
3210,zwindow_0-1_h_0-0_Bz,-0.3017592694
3210,zwindow_0-1_h_0-1_B,-0.5956975984799999
3210,zwindow_0-1_h_0-1_Bx,0.5736483282
3210,zwindow_0-1_h_0-1_Bxz,0.32335478992999994
3210,zwindow_0-1_h_0-1_Bz,-0.26980007438
3210,zwindow_0-1_h_0-2_B,-0.8091397761699999
3210,zwindow_0-1_h_0-2_Bx,0.6085770059
3210,zwindow_0-1_h_0-2_Bxz,0.31188213439
3210,zwindow_0-1_h_0-2_Bz,-0.24762281268
3210,zwindow_0-1_sl_B,-0.59102987826
3210,zwindow_0-1_sl_Bx,0.7798864907099999
3210,zwindow_0-1_sl_Bxz,0.2385709487
3210,zwindow_0-1_sl_Bz,-0.2043659684
3210,zwindow_1-0_h_0--1_B,0.38749356568000004
3210,zwindow_1-0_h_0--1_Bx,-0.61174184799
3210,zwindow_1-0_h_0--1_Bxz,-0.47489899932000007
3210,zwindow_1-0_h_0--1_Bz,0.3522787454600001
3210,zwindow_1-0_h_0--2_B,0.7771294182799999
3210,zwindow_1-0_h_0--2_Bx,-0.62314313051
3210,zwindow_1-0_h_0--2_Bxz,-0.63410500472
3210,zwindow_1-0_h_0--2_Bz,0.6068638164
3210,zwindow_1-0_h_0-0_B,0.36571187943999994
3210,zwindow_1-0_h_0-0_Bx,-0.58513621629
3210,zwindow_1-0_h_0-0_Bxz,-0.40467285638999995
3210,zwindow_1-0_h_0-0_Bz,0.5890072733499999
3210,zwindow_1-0_h_0-1_B,0.48506760479000005
3210,zwindow_1-0_h_0-1_Bx,-0.5718200698499999
3210,zwindow_1-0_h_0-1_Bxz,-0.39385925738
3210,zwindow_1-0_h_0-1_Bz,0.55604997579
3210,zwindow_1-0_h_0-2_B,0.41595495343999994
3210,zwindow_1-0_h_0-2_Bx,-0.47237006188
3210,zwindow_1-0_h_0-2_Bxz,-0.39658718706000007
3210,zwindow_1-0_h_0-2_Bz,0.46084809298
3210,zwindow_1-0_sl_B,0.4180795558999999
3210,zwindow_1-0_sl_Bx,-0.6219388216899999
3210,zwindow_1-0_sl_Bxz,-0.41892093506
3210,zwindow_1-0_sl_Bz,0.45545619308
3210,zwindow_1-1_h_0--1_B,-0.34424114998
3210,zwindow_1-1_h_0--1_Bx,0.4708594918
3210,zwindow_1-1_h_0--1_Bxz,0.39645584911
3210,zwindow_1-1_h_0--1_Bz,-0.41914552094
3210,zwindow_1-1_h_0--2_B,-0.49641415534999994
3210,zwindow_1-1_h_0--2_Bx,0.50260457663
3210,zwindow_1-1_h_0--2_Bxz,0.42203826991000004
3210,zwindow_1-1_h_0--2_Bz,-0.47951699346000004
3210,zwindow_1-1_h_0-0_B,-0.4049092993000001
3210,zwindow_1-1_h_0-0_Bx,0.5351934796099999
3210,zwindow_1-1_h_0-0_Bxz,0.40378514141
3210,zwindow_1-1_h_0-0_Bz,-0.69088184536
3210,zwindow_1-1_h_0-1_B,-0.49938408856999994
3210,zwindow_1-1_h_0-1_Bx,0.44268011363
3210,zwindow_1-1_h_0-1_Bxz,0.50526996078
3210,zwindow_1-1_h_0-1_Bz,-0.56818924847
3210,zwindow_1-1_h_0-2_B,-0.56764051292
3210,zwindow_1-1_h_0-2_Bx,0.45145537018
3210,zwindow_1-1_h_0-2_Bxz,0.67265589476
3210,zwindow_1-1_h_0-2_Bz,-0.51427265616
3210,zwindow_1-1_sl_B,-0.47147668035
3210,zwindow_1-1_sl_Bx,0.56534525992
3210,zwindow_1-1_sl_Bxz,0.38750563801000004
3210,zwindow_1-1_sl_Bz,-0.57549025978
3210,zwindow_2-0_h_0--1_B,0.26500028433
3210,zwindow_2-0_h_0--1_Bx,-0.25256209271
3210,zwindow_2-0_h_0--1_Bxz,-0.6011761516599999
3210,zwindow_2-0_h_0--1_Bz,0.4260358107300001
3210,zwindow_2-0_h_0--2_B,0.44006373378999997
3210,zwindow_2-0_h_0--2_Bx,-0.30180635152999996
3210,zwindow_2-0_h_0--2_Bxz,-0.72485579077
3210,zwindow_2-0_h_0--2_Bz,0.7917411488500001
3210,zwindow_2-0_h_0-0_B,0.22121958875999997
3210,zwindow_2-0_h_0-0_Bx,-0.23658009296
3210,zwindow_2-0_h_0-0_Bxz,-0.6010609811700001
3210,zwindow_2-0_h_0-0_Bz,0.7976169013899999
3210,zwindow_2-0_h_0-1_B,0.31488685248000003
3210,zwindow_2-0_h_0-1_Bx,-0.22525981335000003
3210,zwindow_2-0_h_0-1_Bxz,-0.43730954707
3210,zwindow_2-0_h_0-1_Bz,0.7448143416500002
3210,zwindow_2-0_h_0-2_B,0.24210293705999997
3210,zwindow_2-0_h_0-2_Bx,-0.20944345523999996
3210,zwindow_2-0_h_0-2_Bxz,-0.45617548076
3210,zwindow_2-0_h_0-2_Bz,0.63297667268
3210,zwindow_2-0_sl_B,0.2650408410999999
3210,zwindow_2-0_sl_Bx,-0.26007894697
3210,zwindow_2-0_sl_Bxz,-0.57460111145
3210,zwindow_2-0_sl_Bz,0.57061956287
3210,zwindow_2-1_h_0--1_B,-0.21208706615
3210,zwindow_2-1_h_0--1_Bx,0.28420050265
3210,zwindow_2-1_h_0--1_Bxz,0.5252293914599999
3210,zwindow_2-1_h_0--1_Bz,-0.9355306142900001
3210,zwindow_2-1_h_0--2_B,-0.4332200494200001
3210,zwindow_2-1_h_0--2_Bx,0.29523250575999993
3210,zwindow_2-1_h_0--2_Bxz,0.5847127527
3210,zwindow_2-1_h_0--2_Bz,-0.8878027129000001
3210,zwindow_2-1_h_0-0_B,-0.21115855509
3210,zwindow_2-1_h_0-0_Bx,0.30047939125
3210,zwindow_2-1_h_0-0_Bxz,0.50031680494
3210,zwindow_2-1_h_0-0_Bz,-1.2195157533
3210,zwindow_2-1_h_0-1_B,-0.30074671239999995
3210,zwindow_2-1_h_0-1_Bx,0.23547184153
3210,zwindow_2-1_h_0-1_Bxz,0.60794228675
3210,zwindow_2-1_h_0-1_Bz,-1.0490822267999997
3210,zwindow_2-1_h_0-2_B,-0.29280554474
3210,zwindow_2-1_h_0-2_Bx,0.26934649331
3210,zwindow_2-1_h_0-2_Bxz,1.04164627889
3210,zwindow_2-1_h_0-2_Bz,-0.9696578806500002
3210,zwindow_2-1_sl_B,-0.26783050317
3210,zwindow_2-1_sl_Bx,0.32787687366
3210,zwindow_2-1_sl_Bxz,0.4941250470700001
3210,zwindow_2-1_sl_Bz,-1.1492865405999997
3211,xwindow_0-0_h_0--1_B,0.5056922399700001
3211,xwindow_0-0_h_0--1_Bx,0.34752178338999995
3211,xwindow_0-0_h_0--1_Bxz,-0.34822418866
3211,xwindow_0-0_h_0--1_Bz,-0.30801410232000004
3211,xwindow_0-0_h_0--2_B,0.133924652851
3211,xwindow_0-0_h_0--2_Bx,0.27312474431
3211,xwindow_0-0_h_0--2_Bxz,-0.52235956972
3211,xwindow_0-0_h_0--2_Bz,-0.43163253599000007
3211,xwindow_0-0_h_0-0_B,0.57851871847
3211,xwindow_0-0_h_0-0_Bx,0.34462445642
3211,xwindow_0-0_h_0-0_Bxz,-0.32308175145000007
3211,xwindow_0-0_h_0-0_Bz,-0.3901704091100001
3211,xwindow_0-0_h_0-1_B,0.60172062575
3211,xwindow_0-0_h_0-1_Bx,0.37232173468
3211,xwindow_0-0_h_0-1_Bxz,-0.41332179219000004
3211,xwindow_0-0_h_0-1_Bz,-0.3818207392199999
3211,xwindow_0-0_h_0-2_B,0.7612492764199998
3211,xwindow_0-0_h_0-2_Bx,0.29731105981
3211,xwindow_0-0_h_0-2_Bxz,-0.5184748572299999
3211,xwindow_0-0_h_0-2_Bz,-0.42178626093
3211,xwindow_0-0_sl_B,0.63145133021
3211,xwindow_0-0_sl_Bx,0.36297885328
3211,xwindow_0-0_sl_Bxz,-0.33129981696
3211,xwindow_0-0_sl_Bz,-0.32543345513
3211,xwindow_0-1_h_0--1_B,0.22340555161999995
3211,xwindow_0-1_h_0--1_Bx,1.0299271792800002
3211,xwindow_0-1_h_0--1_Bxz,-0.32457623869999996
3211,xwindow_0-1_h_0--1_Bz,-0.34183212371999994
3211,xwindow_0-1_h_0--2_B,0.02948462288197
3211,xwindow_0-1_h_0--2_Bx,0.8504267560999998
3211,xwindow_0-1_h_0--2_Bxz,-0.5461787385
3211,xwindow_0-1_h_0--2_Bz,-0.40008757146
3211,xwindow_0-1_h_0-0_B,0.21154045101999996
3211,xwindow_0-1_h_0-0_Bx,1.0786475655999999
3211,xwindow_0-1_h_0-0_Bxz,-0.3891862032100001
3211,xwindow_0-1_h_0-0_Bz,-0.52746989997
3211,xwindow_0-1_h_0-1_B,0.23000597047
3211,xwindow_0-1_h_0-1_Bx,1.1412339936
3211,xwindow_0-1_h_0-1_Bxz,-0.6092656600099999
3211,xwindow_0-1_h_0-1_Bz,-0.45543143390999996
3211,xwindow_0-1_h_0-2_B,0.25812479808
3211,xwindow_0-1_h_0-2_Bx,0.7511740320700002
3211,xwindow_0-1_h_0-2_Bxz,-1.0337556381800002
3211,xwindow_0-1_h_0-2_Bz,-0.4385429381900002
3211,xwindow_0-1_sl_B,0.2330862792
3211,xwindow_0-1_sl_Bx,1.01451715471
3211,xwindow_0-1_sl_Bxz,-0.3870980507199999
3211,xwindow_0-1_sl_Bz,-0.46365490141000004
3211,zwindow_0-0_h_0--1_B,0.4606530678200001
3211,zwindow_0-0_h_0--1_Bx,-1.0359391666000002
3211,zwindow_0-0_h_0--1_Bxz,-0.27561811581999995
3211,zwindow_0-0_h_0--1_Bz,0.22773852082999993
3211,zwindow_0-0_h_0--2_B,1.0200829746600002
3211,zwindow_0-0_h_0--2_Bx,-0.97986227633
3211,zwindow_0-0_h_0--2_Bxz,-0.40283324958
3211,zwindow_0-0_h_0--2_Bz,0.37526695557000006
3211,zwindow_0-0_h_0-0_B,0.47268591939
3211,zwindow_0-0_h_0-0_Bx,-1.1524077786
3211,zwindow_0-0_h_0-0_Bxz,-0.22192373559999998
3211,zwindow_0-0_h_0-0_Bz,0.32621667057000003
3211,zwindow_0-0_h_0-1_B,0.6043327575500002
3211,zwindow_0-0_h_0-1_Bx,-1.1865422887
3211,zwindow_0-0_h_0-1_Bxz,-0.24308419061999997
3211,zwindow_0-0_h_0-1_Bz,0.33629006686999996
3211,zwindow_0-0_h_0-2_B,0.5581590240900001
3211,zwindow_0-0_h_0-2_Bx,-0.8043941772200001
3211,zwindow_0-0_h_0-2_Bxz,-0.43516023903999995
3211,zwindow_0-0_h_0-2_Bz,0.25448297385
3211,zwindow_0-0_sl_B,0.53561100244
3211,zwindow_0-0_sl_Bx,-1.0355921674
3211,zwindow_0-0_sl_Bxz,-0.23779719519999998
3211,zwindow_0-0_sl_Bz,0.26979324715
3211,zwindow_0-1_h_0--1_B,-0.42009025485
3211,zwindow_0-1_h_0--1_Bx,0.62502448262
3211,zwindow_0-1_h_0--1_Bxz,0.25390047642999997
3211,zwindow_0-1_h_0--1_Bz,-0.15335441824
3211,zwindow_0-1_h_0--2_B,-0.5766973298800001
3211,zwindow_0-1_h_0--2_Bx,0.6815061998399998
3211,zwindow_0-1_h_0--2_Bxz,0.2371687776
3211,zwindow_0-1_h_0--2_Bz,-0.24601264400999995
3211,zwindow_0-1_h_0-0_B,-0.53138474697
3211,zwindow_0-1_h_0-0_Bx,0.6781716049000001
3211,zwindow_0-1_h_0-0_Bxz,0.26450458048
3211,zwindow_0-1_h_0-0_Bz,-0.3017592694
3211,zwindow_0-1_h_0-1_B,-0.5956975984799999
3211,zwindow_0-1_h_0-1_Bx,0.5736483282
3211,zwindow_0-1_h_0-1_Bxz,0.32335478992999994
3211,zwindow_0-1_h_0-1_Bz,-0.26980007438
3211,zwindow_0-1_h_0-2_B,-0.8091397761699999
3211,zwindow_0-1_h_0-2_Bx,0.6085770059
3211,zwindow_0-1_h_0-2_Bxz,0.31188213439
3211,zwindow_0-1_h_0-2_Bz,-0.24762281268
3211,zwindow_0-1_sl_B,-0.59102987826
3211,zwindow_0-1_sl_Bx,0.7798864907099999
3211,zwindow_0-1_sl_Bxz,0.2385709487
3211,zwindow_0-1_sl_Bz,-0.2043659684
3211,zwindow_1-0_h_0--1_B,0.38749356568000004
3211,zwindow_1-0_h_0--1_Bx,-0.61174184799
3211,zwindow_1-0_h_0--1_Bxz,-0.47489899932000007
3211,zwindow_1-0_h_0--1_Bz,0.3522787454600001
3211,zwindow_1-0_h_0--2_B,0.7771294182799999
3211,zwindow_1-0_h_0--2_Bx,-0.62314313051
3211,zwindow_1-0_h_0--2_Bxz,-0.63410500472
3211,zwindow_1-0_h_0--2_Bz,0.6068638164
3211,zwindow_1-0_h_0-0_B,0.36571187943999994
3211,zwindow_1-0_h_0-0_Bx,-0.58513621629
3211,zwindow_1-0_h_0-0_Bxz,-0.40467285638999995
3211,zwindow_1-0_h_0-0_Bz,0.5890072733499999
3211,zwindow_1-0_h_0-1_B,0.48506760479000005
3211,zwindow_1-0_h_0-1_Bx,-0.5718200698499999
3211,zwindow_1-0_h_0-1_Bxz,-0.39385925738
3211,zwindow_1-0_h_0-1_Bz,0.55604997579
3211,zwindow_1-0_h_0-2_B,0.41595495343999994
3211,zwindow_1-0_h_0-2_Bx,-0.47237006188
3211,zwindow_1-0_h_0-2_Bxz,-0.39658718706000007
3211,zwindow_1-0_h_0-2_Bz,0.46084809298
3211,zwindow_1-0_sl_B,0.4180795558999999
3211,zwindow_1-0_sl_Bx,-0.6219388216899999
3211,zwindow_1-0_sl_Bxz,-0.41892093506
3211,zwindow_1-0_sl_Bz,0.45545619308
3211,zwindow_1-1_h_0--1_B,-0.34424114998
3211,zwindow_1-1_h_0--1_Bx,0.4708594918
3211,zwindow_1-1_h_0--1_Bxz,0.39645584911
3211,zwindow_1-1_h_0--1_Bz,-0.41914552094
3211,zwindow_1-1_h_0--2_B,-0.49641415534999994
3211,zwindow_1-1_h_0--2_Bx,0.50260457663
3211,zwindow_1-1_h_0--2_Bxz,0.42203826991000004
3211,zwindow_1-1_h_0--2_Bz,-0.47951699346000004
3211,zwindow_1-1_h_0-0_B,-0.4049092993000001
3211,zwindow_1-1_h_0-0_Bx,0.5351934796099999
3211,zwindow_1-1_h_0-0_Bxz,0.40378514141
3211,zwindow_1-1_h_0-0_Bz,-0.69088184536
3211,zwindow_1-1_h_0-1_B,-0.49938408856999994
3211,zwindow_1-1_h_0-1_Bx,0.44268011363
3211,zwindow_1-1_h_0-1_Bxz,0.50526996078
3211,zwindow_1-1_h_0-1_Bz,-0.56818924847
3211,zwindow_1-1_h_0-2_B,-0.56764051292
3211,zwindow_1-1_h_0-2_Bx,0.45145537018
3211,zwindow_1-1_h_0-2_Bxz,0.67265589476
3211,zwindow_1-1_h_0-2_Bz,-0.51427265616
3211,zwindow_1-1_sl_B,-0.47147668035
3211,zwindow_1-1_sl_Bx,0.56534525992
3211,zwindow_1-1_sl_Bxz,0.38750563801000004
3211,zwindow_1-1_sl_Bz,-0.57549025978
3211,zwindow_2-0_h_0--1_B,0.26500028433
3211,zwindow_2-0_h_0--1_Bx,-0.25256209271
3211,zwindow_2-0_h_0--1_Bxz,-0.6011761516599999
3211,zwindow_2-0_h_0--1_Bz,0.4260358107300001
3211,zwindow_2-0_h_0--2_B,0.44006373378999997
3211,zwindow_2-0_h_0--2_Bx,-0.30180635152999996
3211,zwindow_2-0_h_0--2_Bxz,-0.72485579077
3211,zwindow_2-0_h_0--2_Bz,0.7917411488500001
3211,zwindow_2-0_h_0-0_B,0.22121958875999997
3211,zwindow_2-0_h_0-0_Bx,-0.23658009296
3211,zwindow_2-0_h_0-0_Bxz,-0.6010609811700001
3211,zwindow_2-0_h_0-0_Bz,0.7976169013899999
3211,zwindow_2-0_h_0-1_B,0.31488685248000003
3211,zwindow_2-0_h_0-1_Bx,-0.22525981335000003
3211,zwindow_2-0_h_0-1_Bxz,-0.43730954707
3211,zwindow_2-0_h_0-1_Bz,0.7448143416500002
3211,zwindow_2-0_h_0-2_B,0.24210293705999997
3211,zwindow_2-0_h_0-2_Bx,-0.20944345523999996
3211,zwindow_2-0_h_0-2_Bxz,-0.45617548076
3211,zwindow_2-0_h_0-2_Bz,0.63297667268
3211,zwindow_2-0_sl_B,0.2650408410999999
3211,zwindow_2-0_sl_Bx,-0.26007894697
3211,zwindow_2-0_sl_Bxz,-0.57460111145
3211,zwindow_2-0_sl_Bz,0.57061956287
3211,zwindow_2-1_h_0--1_B,-0.21208706615
3211,zwindow_2-1_h_0--1_Bx,0.28420050265
3211,zwindow_2-1_h_0--1_Bxz,0.5252293914599999
3211,zwindow_2-1_h_0--1_Bz,-0.9355306142900001
3211,zwindow_2-1_h_0--2_B,-0.4332200494200001
3211,zwindow_2-1_h_0--2_Bx,0.29523250575999993
3211,zwindow_2-1_h_0--2_Bxz,0.5847127527
3211,zwindow_2-1_h_0--2_Bz,-0.8878027129000001
3211,zwindow_2-1_h_0-0_B,-0.21115855509
3211,zwindow_2-1_h_0-0_Bx,0.30047939125
3211,zwindow_2-1_h_0-0_Bxz,0.50031680494
3211,zwindow_2-1_h_0-0_Bz,-1.2195157533
3211,zwindow_2-1_h_0-1_B,-0.30074671239999995
3211,zwindow_2-1_h_0-1_Bx,0.23547184153
3211,zwindow_2-1_h_0-1_Bxz,0.60794228675
3211,zwindow_2-1_h_0-1_Bz,-1.0490822267999997
3211,zwindow_2-1_h_0-2_B,-0.29280554474
3211,zwindow_2-1_h_0-2_Bx,0.26934649331
3211,zwindow_2-1_h_0-2_Bxz,1.04164627889
3211,zwindow_2-1_h_0-2_Bz,-0.9696578806500002
3211,zwindow_2-1_sl_B,-0.26783050317
3211,zwindow_2-1_sl_Bx,0.32787687366
3211,zwindow_2-1_sl_Bxz,0.4941250470700001
3211,zwindow_2-1_sl_Bz,-1.1492865405999997
3212,xwindow_0-0_h_0--1_B,0.5056922399700001
3212,xwindow_0-0_h_0--1_Bx,0.34752178338999995
3212,xwindow_0-0_h_0--1_Bxz,-0.34822418866
3212,xwindow_0-0_h_0--1_Bz,-0.30801410232000004
3212,xwindow_0-0_h_0--2_B,0.133924652851
3212,xwindow_0-0_h_0--2_Bx,0.27312474431
3212,xwindow_0-0_h_0--2_Bxz,-0.52235956972
3212,xwindow_0-0_h_0--2_Bz,-0.43163253599000007
3212,xwindow_0-0_h_0-0_B,0.57851871847
3212,xwindow_0-0_h_0-0_Bx,0.34462445642
3212,xwindow_0-0_h_0-0_Bxz,-0.32308175145000007
3212,xwindow_0-0_h_0-0_Bz,-0.3901704091100001
3212,xwindow_0-0_h_0-1_B,0.60172062575
3212,xwindow_0-0_h_0-1_Bx,0.37232173468
3212,xwindow_0-0_h_0-1_Bxz,-0.41332179219000004
3212,xwindow_0-0_h_0-1_Bz,-0.3818207392199999
3212,xwindow_0-0_h_0-2_B,0.7612492764199998
3212,xwindow_0-0_h_0-2_Bx,0.29731105981
3212,xwindow_0-0_h_0-2_Bxz,-0.5184748572299999
3212,xwindow_0-0_h_0-2_Bz,-0.42178626093
3212,xwindow_0-0_sl_B,0.63145133021
3212,xwindow_0-0_sl_Bx,0.36297885328
3212,xwindow_0-0_sl_Bxz,-0.33129981696
3212,xwindow_0-0_sl_Bz,-0.32543345513
3212,xwindow_0-1_h_0--1_B,0.22340555161999995
3212,xwindow_0-1_h_0--1_Bx,1.0299271792800002
3212,xwindow_0-1_h_0--1_Bxz,-0.32457623869999996
3212,xwindow_0-1_h_0--1_Bz,-0.34183212371999994
3212,xwindow_0-1_h_0--2_B,0.02948462288197
3212,xwindow_0-1_h_0--2_Bx,0.8504267560999998
3212,xwindow_0-1_h_0--2_Bxz,-0.5461787385
3212,xwindow_0-1_h_0--2_Bz,-0.40008757146
3212,xwindow_0-1_h_0-0_B,0.21154045101999996
3212,xwindow_0-1_h_0-0_Bx,1.0786475655999999
3212,xwindow_0-1_h_0-0_Bxz,-0.3891862032100001
3212,xwindow_0-1_h_0-0_Bz,-0.52746989997
3212,xwindow_0-1_h_0-1_B,0.23000597047
3212,xwindow_0-1_h_0-1_Bx,1.1412339936
3212,xwindow_0-1_h_0-1_Bxz,-0.6092656600099999
3212,xwindow_0-1_h_0-1_Bz,-0.45543143390999996
3212,xwindow_0-1_h_0-2_B,0.25812479808
3212,xwindow_0-1_h_0-2_Bx,0.7511740320700002
3212,xwindow_0-1_h_0-2_Bxz,-1.0337556381800002
3212,xwindow_0-1_h_0-2_Bz,-0.4385429381900002
3212,xwindow_0-1_sl_B,0.2330862792
3212,xwindow_0-1_sl_Bx,1.01451715471
3212,xwindow_0-1_sl_Bxz,-0.3870980507199999
3212,xwindow_0-1_sl_Bz,-0.46365490141000004
3212,zwindow_0-0_h_0--1_B,0.4606530678200001
3212,zwindow_0-0_h_0--1_Bx,-1.0359391666000002
3212,zwindow_0-0_h_0--1_Bxz,-0.27561811581999995
3212,zwindow_0-0_h_0--1_Bz,0.22773852082999993
3212,zwindow_0-0_h_0--2_B,1.0200829746600002
3212,zwindow_0-0_h_0--2_Bx,-0.97986227633
3212,zwindow_0-0_h_0--2_Bxz,-0.40283324958
3212,zwindow_0-0_h_0--2_Bz,0.37526695557000006
3212,zwindow_0-0_h_0-0_B,0.47268591939
3212,zwindow_0-0_h_0-0_Bx,-1.1524077786
3212,zwindow_0-0_h_0-0_Bxz,-0.22192373559999998
3212,zwindow_0-0_h_0-0_Bz,0.32621667057000003
3212,zwindow_0-0_h_0-1_B,0.6043327575500002
3212,zwindow_0-0_h_0-1_Bx,-1.1865422887
3212,zwindow_0-0_h_0-1_Bxz,-0.24308419061999997
3212,zwindow_0-0_h_0-1_Bz,0.33629006686999996
3212,zwindow_0-0_h_0-2_B,0.5581590240900001
3212,zwindow_0-0_h_0-2_Bx,-0.8043941772200001
3212,zwindow_0-0_h_0-2_Bxz,-0.43516023903999995
3212,zwindow_0-0_h_0-2_Bz,0.25448297385
3212,zwindow_0-0_sl_B,0.53561100244
3212,zwindow_0-0_sl_Bx,-1.0355921674
3212,zwindow_0-0_sl_Bxz,-0.23779719519999998
3212,zwindow_0-0_sl_Bz,0.26979324715
3212,zwindow_0-1_h_0--1_B,-0.42009025485
3212,zwindow_0-1_h_0--1_Bx,0.62502448262
3212,zwindow_0-1_h_0--1_Bxz,0.25390047642999997
3212,zwindow_0-1_h_0--1_Bz,-0.15335441824
3212,zwindow_0-1_h_0--2_B,-0.5766973298800001
3212,zwindow_0-1_h_0--2_Bx,0.6815061998399998
3212,zwindow_0-1_h_0--2_Bxz,0.2371687776
3212,zwindow_0-1_h_0--2_Bz,-0.24601264400999995
3212,zwindow_0-1_h_0-0_B,-0.53138474697
3212,zwindow_0-1_h_0-0_Bx,0.6781716049000001
3212,zwindow_0-1_h_0-0_Bxz,0.26450458048
3212,zwindow_0-1_h_0-0_Bz,-0.3017592694
3212,zwindow_0-1_h_0-1_B,-0.5956975984799999
3212,zwindow_0-1_h_0-1_Bx,0.5736483282
3212,zwindow_0-1_h_0-1_Bxz,0.32335478992999994
3212,zwindow_0-1_h_0-1_Bz,-0.26980007438
3212,zwindow_0-1_h_0-2_B,-0.8091397761699999
3212,zwindow_0-1_h_0-2_Bx,0.6085770059
3212,zwindow_0-1_h_0-2_Bxz,0.31188213439
3212,zwindow_0-1_h_0-2_Bz,-0.24762281268
3212,zwindow_0-1_sl_B,-0.59102987826
3212,zwindow_0-1_sl_Bx,0.7798864907099999
3212,zwindow_0-1_sl_Bxz,0.2385709487
3212,zwindow_0-1_sl_Bz,-0.2043659684
3212,zwindow_1-0_h_0--1_B,0.38749356568000004
3212,zwindow_1-0_h_0--1_Bx,-0.61174184799
3212,zwindow_1-0_h_0--1_Bxz,-0.47489899932000007
3212,zwindow_1-0_h_0--1_Bz,0.3522787454600001
3212,zwindow_1-0_h_0--2_B,0.7771294182799999
3212,zwindow_1-0_h_0--2_Bx,-0.62314313051
3212,zwindow_1-0_h_0--2_Bxz,-0.63410500472
3212,zwindow_1-0_h_0--2_Bz,0.6068638164
3212,zwindow_1-0_h_0-0_B,0.36571187943999994
3212,zwindow_1-0_h_0-0_Bx,-0.58513621629
