runs,xPosInd,zPosInd,uStar,z0,disp,id,A,C,WS,delT,xPos,zPos,blockType,uStarNorm,uStar_2,z0_2,u10_2,uScaling
2552,0.0,3.0,0.40678152263711315,1.6035070212723253,0.0,3.0,0.0,2.0,2.0,5.0,0.0,3.0,Bx,0.20339076131855657,0.36681740397385665,0.366,2.959328070722116,1.479664035361058
2552,1.0,0.0,0.25912041443501793,0.7736781440720397,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,Bxz,0.12956020721750897,0.24589295302296998,0.366,1.9837606132927428,0.9918803066463714
2552,1.0,1.0,0.3066107158611066,0.7777390615469639,0.0,1.0,0.0,2.0,2.0,5.0,1.0,1.0,Bxz,0.1533053579305533,0.29085238626825566,0.366,2.3464743542580258,1.1732371771290129
2552,1.0,2.0,0.38496281437707763,1.8883904547889434,0.0,2.0,0.0,2.0,2.0,5.0,1.0,2.0,Bx,0.19248140718853882,0.3431911112122852,0.366,2.7687211076419227,1.3843605538209613
2552,1.0,3.0,0.4298997813718159,1.9040443735508172,0.0,3.0,0.0,2.0,2.0,5.0,1.0,3.0,Bx,0.21494989068590795,0.38303063075645666,0.366,3.0901295447387396,1.5450647723693698
2552,2.0,0.0,0.33719657464026215,1.4886461527387844,0.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,Bz,0.16859828732013107,0.3056549452265584,0.366,2.4658951553685053,1.2329475776842527
2552,2.0,1.0,0.4133746046282151,1.5951616543446232,0.0,1.0,0.0,2.0,2.0,5.0,2.0,1.0,Bz,0.20668730231410756,0.37289893192372026,0.366,3.0083912726856608,1.5041956363428304
2552,2.0,2.0,0.31103902845889225,1.1689255781924308,0.0,2.0,0.0,2.0,2.0,5.0,2.0,2.0,B,0.15551951422944613,0.2867566395740085,0.366,2.3134315977488042,1.1567157988744021
2552,2.0,3.0,0.3506605839735273,1.2041215850406042,0.0,3.0,0.0,2.0,2.0,5.0,2.0,3.0,B,0.17533029198676364,0.3226143668887379,0.366,2.602716614885943,1.3013583074429715
2552,3.0,0.0,0.35565281303364926,1.7625323554343897,0.0,0.0,0.0,2.0,2.0,5.0,3.0,0.0,Bz,0.17782640651682463,0.3185960060910437,0.366,2.570298175144318,1.285149087572159
2552,3.0,1.0,0.44590164287488016,1.9955209032247567,0.0,1.0,0.0,2.0,2.0,5.0,3.0,1.0,Bz,0.22295082143744008,0.3959850671766981,0.366,3.1946404728558195,1.5973202364279098
2552,3.0,2.0,0.27130243979884455,0.7699982954918926,0.0,2.0,0.0,2.0,2.0,5.0,3.0,2.0,B,0.13565121989942228,0.2575390514884795,0.366,2.0777164227227454,1.0388582113613727
2552,3.0,3.0,0.303406657175283,0.7834015572888171,0.0,3.0,0.0,2.0,2.0,5.0,3.0,3.0,B,0.1517033285876415,0.287666885543564,0.366,2.3207750782374217,1.1603875391187108
2560,0.0,0.0,0.5433243885358137,1.1406495843938762,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,Bxz,0.13583109713395342,0.5017671423521417,0.366,4.048045630448174,1.0120114076120434
2560,0.0,1.0,0.6559840501498958,1.2678456836893035,0.0,1.0,0.0,2.0,4.0,0.0,0.0,1.0,Bxz,0.16399601253747395,0.6013430668003658,0.366,4.851382182082283,1.2128455455205707
2560,0.0,2.0,0.7117885443358027,1.6198541443015975,0.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,Bx,0.17794713608395069,0.6414035455429344,0.366,5.174573224778554,1.2936433061946384
2560,0.0,3.0,0.7540012098539938,1.5264762608219073,0.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,Bx,0.18850030246349844,0.6822717901097792,0.366,5.504280981383309,1.3760702453458273
2560,1.0,0.0,0.47564721822284833,0.7646020772650088,0.0,0.0,0.0,2.0,4.0,0.0,1.0,0.0,Bxz,0.11891180455571208,0.451739590655703,0.366,3.6444444478409155,0.9111111119602289
2560,1.0,1.0,0.5540329149826735,0.7676041694697434,0.0,1.0,0.0,2.0,4.0,0.0,1.0,1.0,Bxz,0.13850822874566837,0.5260410428525529,0.366,4.243877219567381,1.0609693048918452
2560,1.0,2.0,0.7437254273465759,1.9027196129452213,0.0,2.0,0.0,2.0,4.0,0.0,1.0,2.0,Bx,0.18593135683664397,0.662674211869156,0.366,5.346175987516162,1.3365439968790405
2560,1.0,3.0,0.8027608186046632,1.8453600318633074,0.0,3.0,0.0,2.0,4.0,0.0,1.0,3.0,Bx,0.2006902046511658,0.7168101815847796,0.366,5.7829221535367505,1.4457305383841876
2560,2.0,0.0,0.6232802500215688,1.4948513491581052,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,Bz,0.1558200625053922,0.5648136462402913,0.366,4.556678227200288,1.139169556800072
2560,2.0,1.0,0.7374425921883263,1.546882087626864,0.0,1.0,0.0,2.0,4.0,0.0,2.0,1.0,Bz,0.18436064804708158,0.6666684284106443,0.366,5.378399641584145,1.3445999103960362
2560,2.0,2.0,0.6036224560521839,1.2089963880418184,0.0,2.0,0.0,2.0,4.0,0.0,2.0,2.0,B,0.15090561401304597,0.5551870326037466,0.366,4.479014769436289,1.1197536923590723
2560,2.0,3.0,0.6445542150519141,1.1294268314027567,0.0,3.0,0.0,2.0,4.0,0.0,2.0,3.0,B,0.16113855376297853,0.5956663428914905,0.366,4.8055847683519595,1.2013961920879899
2560,3.0,0.0,0.6447450526585947,1.7063868244979277,0.0,0.0,0.0,2.0,4.0,0.0,3.0,0.0,Bz,0.16118626316464868,0.5788769674751815,0.366,4.670135170210983,1.1675337925527458
2560,3.0,1.0,0.7962349020553094,1.9412619379544775,0.0,1.0,0.0,2.0,4.0,0.0,3.0,1.0,Bz,0.19905872551382736,0.7084659736290111,0.366,5.7156046038132695,1.4289011509533174
2560,3.0,2.0,0.5452287134632656,0.8745371351586168,0.0,2.0,0.0,2.0,4.0,0.0,3.0,2.0,B,0.1363071783658164,0.5129770281021494,0.366,4.138482259708954,1.0346205649272384
2560,3.0,3.0,0.5485443170222843,0.6904356130290665,0.0,3.0,0.0,2.0,4.0,0.0,3.0,3.0,B,0.1371360792555711,0.5247068974064398,0.366,4.233113896926914,1.0582784742317286
2561,0.0,0.0,0.5786898175911752,1.1861735730730043,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,Bxz,0.1446724543977938,0.5329655521752995,0.366,4.299741239629638,1.0749353099074095
2561,0.0,1.0,0.7534116966101261,1.344770936199878,0.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0,Bxz,0.18835292415253152,0.6878134312735047,0.366,5.548988604511384,1.387247151127846
2561,0.0,2.0,0.6932484978578626,1.5707294788459438,0.0,2.0,0.0,2.0,4.0,5.0,0.0,2.0,Bx,0.17331212446446564,0.6260449484481515,0.366,5.050666542551608,1.262666635637902
2561,0.0,3.0,0.7714209192976826,1.5698463568464185,0.0,3.0,0.0,2.0,4.0,5.0,0.0,3.0,Bx,0.19285522982442066,0.6966667564316235,0.366,5.620413497048703,1.4051033742621757
2561,1.0,0.0,0.5078015306017134,0.7924634727422627,0.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,Bxz,0.12695038265042835,0.48107095164286395,0.366,3.8810774946414304,0.9702693736603576
2561,1.0,1.0,0.6427964693741737,0.8463813766714807,0.0,1.0,0.0,2.0,4.0,5.0,1.0,1.0,Bxz,0.16069911734354342,0.6061603594161215,0.366,4.890246066696941,1.2225615166742352
2561,1.0,2.0,0.7189832992713749,1.840898315421125,0.0,2.0,0.0,2.0,4.0,5.0,1.0,2.0,Bx,0.17974582481784374,0.6421114179407269,0.366,5.180284040662922,1.2950710101657306
2561,1.0,3.0,0.8107772092040062,1.8589386896962008,0.0,3.0,0.0,2.0,4.0,5.0,1.0,3.0,Bx,0.20269430230100155,0.7235968266536168,0.366,5.837673942957487,1.4594184857393717
2561,2.0,0.0,0.6600579996017708,1.4918989803268692,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0,Bz,0.1650144999004427,0.598224252430107,0.366,4.826220903437129,1.2065552258592822
2561,2.0,1.0,0.8493854315666467,1.641768581954518,0.0,1.0,0.0,2.0,4.0,5.0,2.0,1.0,Bz,0.21234635789166167,0.7646745707391507,0.366,6.169071853300159,1.5422679633250398
2561,2.0,2.0,0.5943589593727818,1.205217745573205,0.0,2.0,0.0,2.0,4.0,5.0,2.0,2.0,B,0.14858973984319546,0.5467866510502879,0.366,4.411244034823876,1.102811008705969
2561,2.0,3.0,0.6444703807991532,1.1153291425572904,0.0,3.0,0.0,2.0,4.0,5.0,2.0,3.0,B,0.1611175951997883,0.5961127692465537,0.366,4.809186347856466,1.2022965869641165
2561,3.0,0.0,0.6709548269466595,1.663075050855579,0.0,0.0,0.0,2.0,4.0,5.0,3.0,0.0,Bz,0.16773870673666488,0.6034942383893,0.366,4.868736926974722,1.2171842317436805
2561,3.0,1.0,0.910426824497464,2.0157423022191723,0.0,1.0,0.0,2.0,4.0,5.0,3.0,1.0,Bz,0.227606706124366,0.807938438111631,0.366,6.518106484090209,1.6295266210225523
2561,3.0,2.0,0.5334168002213969,0.865442139707756,0.0,2.0,0.0,2.0,4.0,5.0,3.0,2.0,B,0.13335420005534923,0.5022312166719055,0.366,4.051789586286965,1.0129473965717413
2561,3.0,3.0,0.5558511352652532,0.6991048986340387,0.0,3.0,0.0,2.0,4.0,5.0,3.0,3.0,B,0.1389627838163133,0.5312319766578675,0.366,4.285755483676197,1.0714388709190492
2562,0.0,0.0,0.6048266656134069,1.1902851681988136,0.0,0.0,0.0,2.0,4.0,5.0,0.0,0.0,Bxz,0.15120666640335173,0.5569023295105476,0.366,4.4928530612701225,1.1232132653175306
2562,0.0,1.0,0.6354615522575723,1.2678252797276646,0.0,1.0,0.0,2.0,4.0,5.0,0.0,1.0,Bxz,0.15886538806439307,0.5825306713926742,0.366,4.6996117120762495,1.1749029280190624
2562,0.0,2.0,0.6826346439584907,1.5995602041646413,0.0,2.0,0.0,2.0,4.0,5.0,0.0,2.0,Bx,0.17065866098962268,0.615675624725455,0.366,4.9670112131300845,1.2417528032825211
2562,0.0,3.0,0.6785732777146529,1.5843012335718356,0.0,3.0,0.0,2.0,4.0,5.0,0.0,3.0,Bx,0.16964331942866323,0.612423413532788,0.366,4.940773745196142,1.2351934362990356
2562,1.0,0.0,0.5102443550248552,0.7233029965359816,0.0,0.0,0.0,2.0,4.0,5.0,1.0,0.0,Bxz,0.1275610887562138,0.48648501360572877,0.366,3.9247558625971575,0.9811889656492894
2562,1.0,1.0,0.5318511207282453,0.7447027528180248,0.0,1.0,0.0,2.0,4.0,5.0,1.0,1.0,Bxz,0.1329627801820613,0.5060517692434118,0.366,4.082612192706517,1.0206530481766292
2562,1.0,2.0,0.7113475434280795,1.8927250068463486,0.0,2.0,0.0,2.0,4.0,5.0,1.0,2.0,Bx,0.17783688585701987,0.6340585827484458,0.366,5.115317163477578,1.2788292908693946
2562,1.0,3.0,0.7280933222720983,1.9357229423322082,0.0,3.0,0.0,2.0,4.0,5.0,1.0,3.0,Bx,0.18202333056802458,0.6479652269528611,0.366,5.227510102301724,1.306877525575431
2562,2.0,0.0,0.6895423715969666,1.5190269801478442,0.0,0.0,0.0,2.0,4.0,5.0,2.0,0.0,Bz,0.17238559289924166,0.6241587311289292,0.366,5.035449336934355,1.2588623342335887
2562,2.0,1.0,0.7198939278333669,1.5514180728037335,0.0,1.0,0.0,2.0,4.0,5.0,2.0,1.0,Bz,0.17997348195834173,0.6506705747924203,0.366,5.249335707401,1.31233392685025
2562,2.0,2.0,0.5632730731821181,1.127715271078875,0.0,2.0,0.0,2.0,4.0,5.0,2.0,2.0,B,0.14081826829552951,0.5206054428788256,0.366,4.200025092025978,1.0500062730064945
2562,2.0,3.0,0.580416411551786,1.1664933369998753,0.0,3.0,0.0,2.0,4.0,5.0,2.0,3.0,B,0.1451041028879465,0.5351821272132806,0.366,4.317623631958076,1.079405907989519
2562,3.0,0.0,0.7266859037856828,1.7932472941127156,0.0,0.0,0.0,2.0,4.0,5.0,3.0,0.0,Bz,0.1816714759464207,0.6501829833879791,0.366,5.245402025643882,1.3113505064109705
2562,3.0,1.0,0.7729762756645506,1.9357833585590996,0.0,1.0,0.0,2.0,4.0,5.0,3.0,1.0,Bz,0.19324406891613766,0.6879072205618738,0.366,5.549745256924265,1.3874363142310662
2562,3.0,2.0,0.5107773310741884,0.7990376742447497,0.0,2.0,0.0,2.0,4.0,5.0,3.0,2.0,B,0.1276943327685471,0.4836103451674394,0.366,3.9015642503364285,0.9753910625841071
2562,3.0,3.0,0.49909193368588983,0.7451854596886286,0.0,3.0,0.0,2.0,4.0,5.0,3.0,3.0,B,0.12477298342147246,0.4748601450004871,0.366,3.8309713267238275,0.9577428316809569
3210,0.0,0.0,0.18500190676851622,0.37562002524458005,0.0,0.0,45.0,3.0,2.0,0.0,0.0,0.0,Bxz,0.09250095338425811,0.18466622399400262,0.366,1.4898091924195027,0.7449045962097514
3210,0.0,1.0,0.22186679562751027,0.32271878999127124,0.7172471007216604,3.0,45.0,3.0,2.0,0.0,0.0,1.0,Bxz,0.11093339781375514,0.2238299972119011,0.366,1.8057659932243584,0.9028829966121792
3210,0.0,2.0,0.2663350882656846,0.5202448507595964,0.0,2.0,45.0,3.0,2.0,0.0,0.0,2.0,Bx,0.1331675441328423,0.25985885284041993,0.366,2.09643160140545,1.048215800702725
3210,0.0,3.0,0.25338204997377367,0.6054342856849628,0.0,1.0,45.0,3.0,2.0,0.0,0.0,3.0,Bx,0.12669102498688684,0.24461035090118913,0.366,1.973413120449071,0.9867065602245355
3210,1.0,0.0,0.2346064170295706,0.5940216792209592,0.0,1.0,45.0,3.0,2.0,0.0,1.0,0.0,Bxz,0.1173032085147853,0.22678660633545927,0.366,1.8296186683665725,0.9148093341832862
3210,1.0,1.0,0.20935638264020873,0.5481360560472351,0.0,0.0,45.0,3.0,2.0,0.0,1.0,1.0,Bxz,0.10467819132010436,0.20352028202345254,0.366,1.641915778882209,0.8209578894411045
3210,1.0,2.0,0.24407345482293438,0.47342098216773215,0.16234685638080268,3.0,45.0,3.0,2.0,0.0,1.0,2.0,Bx,0.12203672741146719,0.23971593217941156,0.366,1.933927014947227,0.9669635074736135
3210,1.0,3.0,0.29599296302584543,0.6780364806358679,0.0,2.0,45.0,3.0,2.0,0.0,1.0,3.0,Bx,0.14799648151292272,0.2834897414995667,0.366,2.2870756422484684,1.1435378211242342
3210,2.0,0.0,0.2653199276040411,0.514263541804153,0.0,2.0,45.0,3.0,2.0,0.0,2.0,0.0,Bz,0.13265996380202055,0.25907800522817087,0.366,2.090132052275961,1.0450660261379805
3210,2.0,1.0,0.22521891240688413,0.5642855707815939,0.0,1.0,45.0,3.0,2.0,0.0,2.0,1.0,Bz,0.11260945620344207,0.2184960583430099,0.366,1.7627340245903114,0.8813670122951557
3210,2.0,2.0,0.1955878938511369,0.44066547758176666,0.0,0.0,45.0,3.0,2.0,0.0,2.0,2.0,B,0.09779394692556845,0.1930625393138255,0.366,1.5575471223743118,0.7787735611871559
3210,2.0,3.0,0.22599565317356063,0.429963416863371,0.2039861169674293,3.0,45.0,3.0,2.0,0.0,2.0,3.0,B,0.11299782658678031,0.22346193575308362,0.366,1.8027966286439712,0.9013983143219856
3210,3.0,0.0,0.24338923201876428,0.3732052102200428,0.7571018422705097,3.0,45.0,3.0,2.0,0.0,3.0,0.0,Bz,0.12169461600938214,0.24305731578815307,0.366,1.9608838883160387,0.9804419441580193
3210,3.0,1.0,0.2725161189075048,0.6016437582256873,0.020316250005999292,2.0,45.0,3.0,2.0,0.0,3.0,1.0,Bz,0.1362580594537524,0.26319771352488186,0.366,2.1233681208854875,1.0616840604427438
3210,3.0,2.0,0.2080991640399921,0.573377296908365,0.0,1.0,45.0,3.0,2.0,0.0,3.0,2.0,B,0.10404958201999605,0.20166158536390194,0.366,1.6269205983374015,0.8134602991687008
3210,3.0,3.0,0.19244368901032077,0.4902721447291301,0.1461845866277954,0.0,45.0,3.0,2.0,0.0,3.0,3.0,B,0.09622184450516039,0.18854574853631484,0.366,1.521107559821771,0.7605537799108855
3211,0.0,0.0,0.22484009341314393,0.603930404395942,0.0,0.0,45.0,3.0,2.0,5.0,0.0,0.0,Bxz,0.11242004670657196,0.21709426480993071,0.366,1.7514249457220317,0.8757124728610158
3211,0.0,1.0,0.22672549509915527,0.5918957667116902,0.0,3.0,45.0,3.0,2.0,5.0,0.0,1.0,Bxz,0.11336274754957763,0.21922337954482743,0.366,1.7686017452209368,0.8843008726104684
3211,0.0,2.0,0.2484590219004248,0.5633352865177839,0.0,2.0,45.0,3.0,2.0,5.0,0.0,2.0,Bx,0.1242295109502124,0.24107088392564524,0.366,1.944858194039779,0.9724290970198896
3211,0.0,3.0,0.24705811747269416,0.5971579057279084,0.0,1.0,45.0,3.0,2.0,5.0,0.0,3.0,Bx,0.12352905873634708,0.2387352566736481,0.366,1.9260153386716858,0.9630076693358429
3211,1.0,0.0,0.25262014633484603,0.6596149539724325,0.0,1.0,45.0,3.0,2.0,5.0,1.0,0.0,Bxz,0.12631007316742301,0.24241602400300163,0.366,1.9557102167269518,0.9778551083634759
3211,1.0,1.0,0.23503077818096324,0.6606962004575047,0.0,0.0,45.0,3.0,2.0,5.0,1.0,1.0,Bxz,0.11751538909048162,0.22551128925678451,0.366,1.8193299481774332,0.9096649740887166
3211,1.0,2.0,0.22048291606890572,0.5454578532273295,0.0,3.0,45.0,3.0,2.0,5.0,1.0,2.0,Bx,0.11024145803445286,0.214410147814908,0.366,1.7297706221200928,0.8648853110600464
3211,1.0,3.0,0.25825652899513446,0.7129543338860697,0.0,2.0,45.0,3.0,2.0,5.0,1.0,3.0,Bx,0.12912826449756723,0.2464794213835954,0.366,1.9884919926204065,0.9942459963102033
3211,2.0,0.0,0.2511562862412032,0.600284017692919,0.0,2.0,45.0,3.0,2.0,5.0,2.0,0.0,Bz,0.1255781431206016,0.24260667962589313,0.366,1.9572483458630057,0.9786241729315028
3211,2.0,1.0,0.25345974487192524,0.6793627871265371,0.0,1.0,45.0,3.0,2.0,5.0,2.0,1.0,Bz,0.12672987243596262,0.24271999056650403,0.366,1.9581624907308257,0.9790812453654129
3211,2.0,2.0,0.2179498435028799,0.5172730689233616,0.0,0.0,45.0,3.0,2.0,5.0,2.0,2.0,B,0.10897492175143995,0.21273544041816128,0.366,1.716259789330404,0.858129894665202
3211,2.0,3.0,0.20824009848944863,0.40274902899459075,0.40091367652174753,3.0,45.0,3.0,2.0,5.0,2.0,3.0,B,0.10412004924472432,0.2068500457759108,0.366,1.6687789081524467,0.8343894540762233
3211,3.0,0.0,0.2379224670829391,0.589314654354239,0.21346052027971354,3.0,45.0,3.0,2.0,5.0,3.0,0.0,Bz,0.11896123354146955,0.2301202428357334,0.366,1.8565130413324424,0.9282565206662212
3211,3.0,1.0,0.2745471123677223,0.7601576102436216,0.0,2.0,45.0,3.0,2.0,5.0,3.0,1.0,Bz,0.13727355618386114,0.26085387998738685,0.366,2.104459060667878,1.052229530333939
3211,3.0,2.0,0.25616666724348197,0.7684721383616806,0.0,1.0,45.0,3.0,2.0,5.0,3.0,2.0,B,0.12808333362174099,0.24320490253967003,0.366,1.9620745559667534,0.9810372779833767
3211,3.0,3.0,0.2356571512579739,0.7100931554823072,0.0,0.0,45.0,3.0,2.0,5.0,3.0,3.0,B,0.11782857562898695,0.2249739463614495,0.366,1.8149948923798043,0.9074974461899021
3212,0.0,0.0,0.20522284459565465,0.4366696131191481,0.0,0.0,45.0,3.0,2.0,5.0,0.0,0.0,Bxz,0.10261142229782733,0.20270229744759397,0.366,1.6353166243968114,0.8176583121984057
3212,0.0,1.0,0.25279176044215057,0.44037318841647005,0.40396942033902067,3.0,45.0,3.0,2.0,5.0,0.0,1.0,Bxz,0.12639588022107529,0.24953940167975758,0.366,2.0131786227753232,1.0065893113876616
3212,0.0,2.0,0.28289550994807877,0.5704988049078634,0.0,2.0,45.0,3.0,2.0,5.0,0.0,2.0,Bx,0.14144775497403939,0.27424069365809406,0.366,2.212458226040287,1.1062291130201436
3212,0.0,3.0,0.26527181913274883,0.6399450930490235,0.0,1.0,45.0,3.0,2.0,5.0,0.0,3.0,Bx,0.13263590956637442,0.25509667719347584,0.366,2.0580123772436782,1.0290061886218391
3212,1.0,0.0,0.2548209911307961,0.6765451774217741,0.0,1.0,45.0,3.0,2.0,5.0,1.0,0.0,Bxz,0.12741049556539805,0.2440945598438021,0.366,1.9692519357882097,0.9846259678941048
3212,1.0,1.0,0.227296496319299,0.5896837211249191,0.0,0.0,45.0,3.0,2.0,5.0,1.0,1.0,Bxz,0.1136482481596495,0.21983309664636547,0.366,1.7735206855826366,0.8867603427913183
3212,1.0,2.0,0.2632413996789268,0.5249327896886782,0.0,3.0,45.0,3.0,2.0,5.0,1.0,2.0,Bx,0.1316206998394634,0.25667915930190005,0.366,2.0707791753130764,1.0353895876565382
3212,1.0,3.0,0.30463096037216586,0.6774377539815994,0.0,2.0,45.0,3.0,2.0,5.0,1.0,3.0,Bx,0.15231548018608293,0.2917808988689554,0.366,2.3539652022208064,1.1769826011104032
3212,2.0,0.0,0.2735765883047234,0.533583921013411,0.0,2.0,45.0,3.0,2.0,5.0,2.0,0.0,Bz,0.1367882941523617,0.2664516499548451,0.366,2.1496195073061326,1.0748097536530663
3212,2.0,1.0,0.23701374234333572,0.5728765498836315,0.0,1.0,45.0,3.0,2.0,5.0,2.0,1.0,Bz,0.11850687117166786,0.22969573457698808,0.366,1.853088287782723,0.9265441438913615
3212,2.0,2.0,0.21101558201770113,0.4693290833346243,0.0,0.0,45.0,3.0,2.0,5.0,2.0,2.0,B,0.10550779100885056,0.20737422660032886,0.366,1.673007777914431,0.8365038889572155
3212,2.0,3.0,0.2259358405411718,0.3696490213867345,0.3903376678029642,3.0,45.0,3.0,2.0,5.0,2.0,3.0,B,0.1129679202705859,0.22577899517733666,0.366,1.821489686610795,0.9107448433053975
3212,3.0,0.0,0.272974972324649,0.4676802349664527,0.5182100337767073,3.0,45.0,3.0,2.0,5.0,3.0,0.0,Bz,0.1364874861623245,0.26833052197667934,0.366,2.164777454162724,1.082388727081362
3212,3.0,1.0,0.28033445069502955,0.6277671313853412,0.037289490185901754,2.0,45.0,3.0,2.0,5.0,3.0,1.0,Bz,0.14016722534751477,0.26994435369219655,0.366,2.1777971676370935,1.0888985838185468
3212,3.0,2.0,0.23316138841895648,0.6332763306141419,0.0,1.0,45.0,3.0,2.0,5.0,3.0,2.0,B,0.11658069420947824,0.2243823958081274,0.366,1.8102225120654232,0.9051112560327116
3212,3.0,3.0,0.2376485492945348,0.7476824511186857,0.0,0.0,45.0,3.0,2.0,5.0,3.0,3.0,B,0.1188242746472674,0.22605735426158585,0.366,1.8237353702747519,0.9118676851373759
3220,0.0,0.0,0.42312790676577194,0.38368856242751725,0.0,0.0,45.0,3.0,4.0,0.0,0.0,0.0,Bxz,0.10578197669144299,0.4217322624702504,0.366,3.4023579828461687,0.8505894957115422
3220,0.0,1.0,0.5697595456264717,0.42259860609692945,0.4816536286170187,3.0,45.0,3.0,4.0,0.0,0.0,1.0,Bxz,0.14243988640661792,0.5640535303207541,0.366,4.550545932621786,1.1376364831554464
3220,0.0,2.0,0.6334007424648928,0.6072455917563451,0.0,2.0,45.0,3.0,4.0,0.0,0.0,2.0,Bx,0.1583501856162232,0.6113455258185813,0.366,4.932077801832545,1.2330194504581362
3220,0.0,3.0,0.5865935808856789,0.6755401747620717,0.0,1.0,45.0,3.0,4.0,0.0,0.0,3.0,Bx,0.14664839522141973,0.5619599942907499,0.366,4.533656167104822,1.1334140417762055
3220,1.0,0.0,0.5021642200821875,0.5674800083860365,0.0,1.0,45.0,3.0,4.0,0.0,1.0,0.0,Bxz,0.12554105502054688,0.48698199185394486,0.366,3.9287652734499448,0.9821913183624862
3220,1.0,1.0,0.3866217509922289,0.24880599711314125,0.9863860163188362,0.0,45.0,3.0,4.0,0.0,1.0,1.0,Bxz,0.09665543774805722,0.3972095671118549,0.366,3.2045192217686305,0.8011298054421576
3220,1.0,2.0,0.592963908526026,0.49378128734772997,0.1595660063294528,3.0,45.0,3.0,4.0,0.0,1.0,2.0,Bx,0.1482409771315065,0.5806634797158977,0.366,4.684547997316147,1.1711369993290368
3220,1.0,3.0,0.6924671622301382,0.7341565114209065,0.0,2.0,45.0,3.0,4.0,0.0,1.0,3.0,Bx,0.17311679055753454,0.6595347053769953,0.366,5.320847773560622,1.3302119433901556
3220,2.0,0.0,0.6303052142828595,0.6038115499533284,0.0,2.0,45.0,3.0,4.0,0.0,2.0,0.0,Bz,0.15757630357071487,0.6085993395779052,0.366,4.909922729741029,1.2274806824352573
3220,2.0,1.0,0.5059884464964198,0.6031905707889731,0.0,1.0,45.0,3.0,4.0,0.0,2.0,1.0,Bz,0.12649711162410496,0.48859887016700826,0.366,3.9418095655880885,0.9854523913970221
3220,2.0,2.0,0.39098318397076753,0.29346557641213095,0.032472411651802376,0.0,45.0,3.0,4.0,0.0,2.0,2.0,B,0.09774579599269188,0.39707519088104454,0.366,3.203435131026024,0.800858782756506
3220,2.0,3.0,0.4717845592515761,0.239586752765612,0.9407936302935983,3.0,45.0,3.0,4.0,0.0,2.0,3.0,B,0.11794613981289402,0.4859873924755812,0.366,3.9207412652441507,0.9801853163110377
3220,3.0,0.0,0.6075474315184503,0.45484348697440075,0.6931215241167678,3.0,45.0,3.0,4.0,0.0,3.0,0.0,Bz,0.15188685787961256,0.5983751185432927,0.366,4.827438027594365,1.2068595068985912
3220,3.0,1.0,0.6564155973077865,0.7314992535746341,0.0,2.0,45.0,3.0,4.0,0.0,3.0,1.0,Bz,0.16410389932694663,0.6253563955920605,0.366,5.0451115885796,1.2612778971449
3220,3.0,2.0,0.42954185319225247,0.5129679105931222,0.0,1.0,45.0,3.0,4.0,0.0,3.0,2.0,B,0.10738546329806312,0.41951051283065927,0.366,3.3844338440148842,0.8461084610037211
3220,3.0,3.0,0.35579107524161074,0.18080322898981216,1.395904771150141,0.0,45.0,3.0,4.0,0.0,3.0,3.0,B,0.08894776881040269,0.37379569313407357,0.366,3.0156259638256766,0.7539064909564192
3221,0.0,0.0,0.3956963148833701,0.3768519749136909,0.09629421111676592,0.0,45.0,3.0,4.0,5.0,0.0,0.0,Bxz,0.09892407872084252,0.3948878086490316,0.366,3.1857882539409443,0.7964470634852361
3221,0.0,1.0,0.5532367077536816,0.5893705977819697,0.0,3.0,45.0,3.0,4.0,5.0,0.0,1.0,Bxz,0.1383091769384204,0.5350907846026024,0.366,4.316886718308656,1.079221679577164
3221,0.0,2.0,0.551483408665068,0.5631576954130004,0.0,2.0,45.0,3.0,4.0,5.0,0.0,2.0,Bx,0.137870852166267,0.5350963956489517,0.366,4.316931985863543,1.0792329964658858
3221,0.0,3.0,0.48981327579277656,0.5992731900712405,0.0,1.0,45.0,3.0,4.0,5.0,0.0,3.0,Bx,0.12245331894819414,0.47319537209269974,0.366,3.8175406412001274,0.9543851603000318
3221,1.0,0.0,0.4841708668576568,0.6396711393223743,0.0,1.0,45.0,3.0,4.0,5.0,1.0,0.0,Bxz,0.1210427167144142,0.46561327820308024,0.366,3.7563715062590797,0.9390928765647699
3221,1.0,1.0,0.401973399791552,0.38173328978413756,0.32783132802013537,0.0,45.0,3.0,4.0,5.0,1.0,1.0,Bxz,0.100493349947888,0.4007908411798726,0.366,3.2334114301633807,0.8083528575408452
3221,1.0,2.0,0.5501432915993176,0.5740989812473922,0.0,3.0,45.0,3.0,4.0,5.0,1.0,2.0,Bx,0.1375358228998294,0.5330775870273761,0.366,4.30064508955349,1.0751612723883726
3221,1.0,3.0,0.6236988587505286,0.7096794521863499,0.0,2.0,45.0,3.0,4.0,5.0,1.0,3.0,Bx,0.15592471468763214,0.595448587230249,0.366,4.803828007538842,1.2009570018847104
